Game Turn, Player, Action, Policy, Score, Turns
227, 1, Civic, CIVIC_MILITARY_TRAINING, 54.6, 1
227, 1, Civic, CIVIC_NAVAL_TRADITION, 80.6, 3
227, 1, Civic, CIVIC_MERCENARIES, 249.2, 4
227, 1, Civic, CIVIC_DIVINE_RIGHT, 162.7, 5
227, 1, Civic, CIVIC_EXPLORATION, 571.8, 10
227, 1, Civic, CIVIC_REFORMED_CHURCH, 264.0, 8
227, 1, Civic, CIVIC_COLONIALISM, 542.6, 3
227, 1, Civic, CIVIC_OPERA_BALLET, 510.9, 6
227, 1, Civic, CIVIC_NATURAL_HISTORY, 1005.3, 10
227, 1, Civic, CIVIC_SCORCHED_EARTH, 229.8, 16
227, 1, Civic, CIVIC_URBANIZATION, 1015.9, 16
227, 1, Civic, CIVIC_CONSERVATION, 1692.3, 29
227, 1, Civic, CIVIC_MASS_MEDIA, 1678.9, 47
227, 1, Civic, CIVIC_MOBILIZATION, 491.5, 37
227, 1, Policies, POLICY_DISCIPLINE, 37.0
227, 1, Policies, POLICY_LIBERALISM, 375.0
227, 1, Policies, POLICY_COLONIAL_TAXES, 140.0
227, 1, Policies, POLICY_RAJ, 383.0
227, 1, Policies, POLICY_PUBLIC_WORKS, 77.0
227, 1, Policies, POLICY_GRANDE_ARMEE, 25.0
227, 2, Civic, CIVIC_MILITARY_TRADITION, 0.0, 2
227, 2, Civic, CIVIC_MILITARY_TRAINING, 0.0, 5
227, 2, Civic, CIVIC_NAVAL_TRADITION, 0.0, 9
227, 2, Civic, CIVIC_MERCENARIES, 128.8, 17
227, 2, Civic, CIVIC_DIVINE_RIGHT, 0.0, 6
227, 2, Civic, CIVIC_HUMANISM, 158.4, 12
227, 2, Civic, CIVIC_DIPLOMATIC_SERVICE, 620.6, 2
227, 2, Civic, CIVIC_REFORMED_CHURCH, 418.6, 15
227, 2, Civic, CIVIC_MERCANTILISM, 301.9, 26
227, 2, Civic, CIVIC_THE_ENLIGHTENMENT, 1864.4, 28
227, 2, Civic, CIVIC_COLONIALISM, 411.9, 42
227, 2, Civic, CIVIC_CIVIL_ENGINEERING, 301.9, 64
227, 2, Civic, CIVIC_NATIONALISM, 3030.8, 47
227, 2, Civic, CIVIC_OPERA_BALLET, 2978.0, 58
227, 2, Policies, POLICY_DISCIPLINE, 37.0
227, 2, Policies, POLICY_SURVEY, 31.0
227, 2, Policies, POLICY_URBAN_PLANNING, 352.0
227, 2, Policies, POLICY_CARAVANSARIES, 112.0
227, 2, Policies, POLICY_CONSCRIPTION, 15.0
227, 2, Policies, POLICY_LAND_SURVEYORS, 15.0
227, 2, Policies, POLICY_COLONIZATION, 317.0
227, 2, Policies, POLICY_INSPIRATION, 128.0
227, 2, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 2, Policies, POLICY_DIPLOMATIC_LEAGUE, 400.0
227, 2, Policies, POLICY_LITERARY_TRADITION, 50.0
227, 2, Policies, POLICY_BASTIONS, 6.0
227, 2, Policies, POLICY_LIMES, 1080.0
227, 2, Policies, POLICY_NATURAL_PHILOSOPHY, 1154.0
227, 2, Policies, POLICY_SCRIPTURE, 180.0
227, 2, Policies, POLICY_RETAINERS, 30.0
227, 2, Policies, POLICY_MERITOCRACY, 332.0
227, 2, Policies, POLICY_MERCHANT_CONFEDERATION, 393.0
227, 2, Policies, POLICY_AESTHETICS, 60.0
227, 2, Policies, POLICY_MEDINA_QUARTER, 221.0
227, 2, Policies, POLICY_CRAFTSMEN, 30.0
227, 2, Policies, POLICY_TOWN_CHARTERS, 45.0
227, 2, Policies, POLICY_TRAVELING_MERCHANTS, 87.0
227, 3, Civic, CIVIC_MILITARY_TRADITION, 0.0, 2
227, 3, Civic, CIVIC_MILITARY_TRAINING, 0.0, 10
227, 3, Civic, CIVIC_NAVAL_TRADITION, 11.6, 13
227, 3, Civic, CIVIC_MERCENARIES, 163.9, 19
227, 3, Civic, CIVIC_HUMANISM, 156.9, 4
227, 3, Civic, CIVIC_REFORMED_CHURCH, 0.0, 13
227, 3, Civic, CIVIC_MERCANTILISM, 281.5, 44
227, 3, Civic, CIVIC_THE_ENLIGHTENMENT, 1257.5, 25
227, 3, Civic, CIVIC_COLONIALISM, 430.2, 67
227, 3, Civic, CIVIC_CIVIL_ENGINEERING, 281.5, 100
227, 3, Civic, CIVIC_NATIONALISM, 1397.1, 53
227, 3, Civic, CIVIC_OPERA_BALLET, 1360.8, 69
227, 3, Policies, POLICY_URBAN_PLANNING, 176.0
227, 3, Policies, POLICY_CARAVANSARIES, 112.0
227, 3, Policies, POLICY_LAND_SURVEYORS, 22.0
227, 3, Policies, POLICY_COLONIZATION, 234.0
227, 3, Policies, POLICY_INSPIRATION, 97.0
227, 3, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 3, Policies, POLICY_DIPLOMATIC_LEAGUE, 600.0
227, 3, Policies, POLICY_LITERARY_TRADITION, 37.0
227, 3, Policies, POLICY_BASTIONS, 21.0
227, 3, Policies, POLICY_LIMES, 375.0
227, 3, Policies, POLICY_NATURAL_PHILOSOPHY, 668.0
227, 3, Policies, POLICY_SCRIPTURE, 364.0
227, 3, Policies, POLICY_RETAINERS, 306.0
227, 3, Policies, POLICY_MERITOCRACY, 211.0
227, 3, Policies, POLICY_MERCHANT_CONFEDERATION, 449.0
227, 3, Policies, POLICY_AESTHETICS, 30.0
227, 3, Policies, POLICY_MEDINA_QUARTER, 200.0
227, 3, Policies, POLICY_TRAVELING_MERCHANTS, 56.0
227, 3, Policies, POLICY_CHIVALRY, 57.0
227, 3, Policies, POLICY_INVENTION, 69.0
227, 3, Policies, POLICY_FRESCOES, 37.0
227, 3, Policies, POLICY_MACHIAVELLIANISM, 107.0
227, 4, Civic, CIVIC_RECORDED_HISTORY, 0.0, 9
227, 4, Civic, CIVIC_NAVAL_TRADITION, 0.0, 10
227, 4, Civic, CIVIC_CIVIL_SERVICE, 71.3, 16
227, 4, Civic, CIVIC_GUILDS, 113.5, 26
227, 4, Civic, CIVIC_DIVINE_RIGHT, 71.3, 30
227, 4, Civic, CIVIC_EXPLORATION, 140.4, 9
227, 4, Policies, POLICY_DISCIPLINE, 37.0
227, 4, Policies, POLICY_URBAN_PLANNING, 132.0
227, 4, Policies, POLICY_CARAVANSARIES, 94.0
227, 4, Policies, POLICY_STRATEGOS, 31.0
227, 4, Policies, POLICY_CONSCRIPTION, 15.0
227, 4, Policies, POLICY_COLONIZATION, 64.0
227, 4, Policies, POLICY_INSPIRATION, 40.0
227, 4, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 4, Policies, POLICY_DIPLOMATIC_LEAGUE, 400.0
227, 4, Policies, POLICY_LITERARY_TRADITION, 31.0
227, 4, Policies, POLICY_BASTIONS, 7.0
227, 4, Policies, POLICY_LIMES, 164.0
227, 4, Policies, POLICY_SCRIPTURE, 303.0
227, 4, Policies, POLICY_FEUDAL_CONTRACT, 30.0
227, 4, Policies, POLICY_TRADE_CONFEDERATION, 233.0
227, 4, Policies, POLICY_MERCHANT_CONFEDERATION, 282.0
227, 4, Policies, POLICY_PRESS_GANGS, 57.0
227, 4, Policies, POLICY_COLONIAL_OFFICES, 134.0
227, 5, Civic, CIVIC_MILITARY_TRAINING, 205.6, 2
227, 5, Civic, CIVIC_NAVAL_TRADITION, 226.6, 7
227, 5, Civic, CIVIC_MERCENARIES, 660.2, 12
227, 5, Civic, CIVIC_EXPLORATION, 660.2, 26
227, 5, Civic, CIVIC_HUMANISM, 544.1, 19
227, 5, Civic, CIVIC_DIPLOMATIC_SERVICE, 845.6, 6
227, 5, Civic, CIVIC_REFORMED_CHURCH, 0.0, 14
227, 5, Civic, CIVIC_MERCANTILISM, 431.1, 42
227, 5, Civic, CIVIC_THE_ENLIGHTENMENT, 1825.0, 35
227, 5, Civic, CIVIC_COLONIALISM, 569.8, 67
227, 5, Civic, CIVIC_CIVIL_ENGINEERING, 727.4, 74
227, 5, Civic, CIVIC_NATIONALISM, 1971.7, 67
227, 5, Civic, CIVIC_OPERA_BALLET, 2087.7, 60
227, 5, Policies, POLICY_URBAN_PLANNING, 264.0
227, 5, Policies, POLICY_CARAVANSARIES, 103.0
227, 5, Policies, POLICY_STRATEGOS, 31.0
227, 5, Policies, POLICY_CONSCRIPTION, 15.0
227, 5, Policies, POLICY_COLONIZATION, 150.0
227, 5, Policies, POLICY_INSPIRATION, 58.0
227, 5, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 5, Policies, POLICY_DIPLOMATIC_LEAGUE, 600.0
227, 5, Policies, POLICY_LITERARY_TRADITION, 69.0
227, 5, Policies, POLICY_BASTIONS, 40.0
227, 5, Policies, POLICY_LIMES, 794.0
227, 5, Policies, POLICY_NATURAL_PHILOSOPHY, 667.0
227, 5, Policies, POLICY_SCRIPTURE, 60.0
227, 5, Policies, POLICY_FEUDAL_CONTRACT, 42.0
227, 5, Policies, POLICY_RETAINERS, 324.0
227, 5, Policies, POLICY_MERITOCRACY, 302.0
227, 5, Policies, POLICY_MERCHANT_CONFEDERATION, 206.0
227, 5, Policies, POLICY_AESTHETICS, 60.0
227, 5, Policies, POLICY_MEDINA_QUARTER, 23.0
227, 5, Policies, POLICY_CRAFTSMEN, 30.0
227, 5, Policies, POLICY_TOWN_CHARTERS, 91.0
227, 5, Policies, POLICY_TRAVELING_MERCHANTS, 56.0
227, 5, Policies, POLICY_CHIVALRY, 47.0
227, 6, Civic, CIVIC_NAVAL_TRADITION, 133.3, 32
227, 6, Civic, CIVIC_MERCENARIES, 125.1, 47
227, 6, Civic, CIVIC_DIVINE_RIGHT, 113.3, 18
227, 6, Civic, CIVIC_EXPLORATION, 125.1, 111
227, 6, Civic, CIVIC_HUMANISM, 12.2, 86
227, 6, Civic, CIVIC_DIPLOMATIC_SERVICE, 56.8, 86
227, 6, Civic, CIVIC_REFORMED_CHURCH, 166.0, 82
227, 6, Civic, CIVIC_MERCANTILISM, 12.2, 190
227, 6, Civic, CIVIC_THE_ENLIGHTENMENT, 69.0, 276
227, 6, Civic, CIVIC_COLONIALISM, 12.2, 306
227, 6, Civic, CIVIC_CIVIL_ENGINEERING, 12.2, 337
227, 6, Civic, CIVIC_NATIONALISM, 69.0, 423
227, 6, Civic, CIVIC_OPERA_BALLET, 69.0, 392
227, 6, Policies, POLICY_URBAN_PLANNING, 30.0
227, 6, Policies, POLICY_CARAVANSARIES, 60.0
227, 6, Policies, POLICY_CONSCRIPTION, 30.0
227, 6, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 6, Policies, POLICY_BASTIONS, 8.0
227, 6, Policies, POLICY_LIMES, 86.0
227, 6, Policies, POLICY_RETAINERS, 94.0
227, 6, Policies, POLICY_MERITOCRACY, 30.0
227, 7, Civic, CIVIC_NAVAL_TRADITION, 111.1, 29
227, 7, Civic, CIVIC_MERCENARIES, 106.0, 42
227, 7, Civic, CIVIC_DIVINE_RIGHT, 16.9, 42
227, 7, Civic, CIVIC_EXPLORATION, 130.2, 99
227, 7, Civic, CIVIC_HUMANISM, 16.1, 77
227, 7, Civic, CIVIC_DIPLOMATIC_SERVICE, 261.3, 50
227, 7, Civic, CIVIC_REFORMED_CHURCH, 73.1, 99
227, 7, Civic, CIVIC_MERCANTILISM, 16.1, 171
227, 7, Civic, CIVIC_THE_ENLIGHTENMENT, 277.4, 221
227, 7, Civic, CIVIC_COLONIALISM, 16.1, 275
227, 7, Civic, CIVIC_CIVIL_ENGINEERING, 16.1, 302
227, 7, Civic, CIVIC_NATIONALISM, 277.4, 352
227, 7, Civic, CIVIC_OPERA_BALLET, 277.4, 325
227, 7, Policies, POLICY_URBAN_PLANNING, 30.0
227, 7, Policies, POLICY_CARAVANSARIES, 30.0
227, 7, Policies, POLICY_CONSCRIPTION, 60.0
227, 7, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 7, Policies, POLICY_BASTIONS, 8.0
227, 7, Policies, POLICY_LIMES, 45.0
227, 7, Policies, POLICY_MERITOCRACY, 30.0
227, 8, Civic, CIVIC_NAVAL_TRADITION, 195.4, 15
227, 8, Civic, CIVIC_MERCENARIES, 227.9, 21
227, 8, Civic, CIVIC_DIVINE_RIGHT, 58.1, 21
227, 8, Civic, CIVIC_EXPLORATION, 355.7, 50
227, 8, Civic, CIVIC_HUMANISM, 81.9, 38
227, 8, Civic, CIVIC_DIPLOMATIC_SERVICE, 664.3, 16
227, 8, Civic, CIVIC_REFORMED_CHURCH, 200.8, 50
227, 8, Civic, CIVIC_MERCANTILISM, 124.1, 84
227, 8, Civic, CIVIC_THE_ENLIGHTENMENT, 746.2, 100
227, 8, Civic, CIVIC_COLONIALISM, 124.1, 135
227, 8, Civic, CIVIC_CIVIL_ENGINEERING, 124.1, 149
227, 8, Civic, CIVIC_NATIONALISM, 746.2, 165
227, 8, Civic, CIVIC_OPERA_BALLET, 746.2, 151
227, 8, Policies, POLICY_URBAN_PLANNING, 30.0
227, 8, Policies, POLICY_CARAVANSARIES, 60.0
227, 8, Policies, POLICY_CONSCRIPTION, 15.0
227, 8, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 8, Policies, POLICY_RAID, 4.0
227, 8, Policies, POLICY_BASTIONS, 8.0
227, 8, Policies, POLICY_LIMES, 87.0
227, 8, Policies, POLICY_RETAINERS, 30.0
227, 8, Policies, POLICY_MERITOCRACY, 60.0
227, 9, Civic, CIVIC_NAVAL_TRADITION, 117.3, 32
227, 9, Civic, CIVIC_MERCENARIES, 107.1, 47
227, 9, Civic, CIVIC_DIVINE_RIGHT, 160.6, 19
227, 9, Civic, CIVIC_EXPLORATION, 107.1, 111
227, 9, Civic, CIVIC_HUMANISM, 14.2, 86
227, 9, Civic, CIVIC_DIPLOMATIC_SERVICE, 58.8, 86
227, 9, Civic, CIVIC_REFORMED_CHURCH, 211.8, 83
227, 9, Civic, CIVIC_MERCANTILISM, 14.2, 190
227, 9, Civic, CIVIC_THE_ENLIGHTENMENT, 73.0, 276
227, 9, Civic, CIVIC_COLONIALISM, 14.2, 306
227, 9, Civic, CIVIC_CIVIL_ENGINEERING, 14.2, 337
227, 9, Civic, CIVIC_NATIONALISM, 73.0, 423
227, 9, Civic, CIVIC_OPERA_BALLET, 73.0, 392
227, 9, Policies, POLICY_URBAN_PLANNING, 30.0
227, 9, Policies, POLICY_CARAVANSARIES, 35.0
227, 9, Policies, POLICY_CONSCRIPTION, 15.0
227, 9, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 9, Policies, POLICY_BASTIONS, 8.0
227, 9, Policies, POLICY_LIMES, 21.0
227, 9, Policies, POLICY_NATURAL_PHILOSOPHY, 60.0
227, 9, Policies, POLICY_RETAINERS, 90.0
227, 9, Policies, POLICY_MERITOCRACY, 30.0
227, 9, Policies, POLICY_CHIVALRY, 1.0
227, 11, Civic, CIVIC_NAVAL_TRADITION, 144.0, 26
227, 11, Civic, CIVIC_MERCENARIES, 155.6, 38
227, 11, Civic, CIVIC_DIVINE_RIGHT, 31.3, 38
227, 11, Civic, CIVIC_EXPLORATION, 232.9, 90
227, 11, Civic, CIVIC_HUMANISM, 25.1, 71
227, 11, Civic, CIVIC_DIPLOMATIC_SERVICE, 326.0, 42
227, 11, Civic, CIVIC_REFORMED_CHURCH, 89.9, 90
227, 11, Civic, CIVIC_MERCANTILISM, 25.1, 157
227, 11, Civic, CIVIC_THE_ENLIGHTENMENT, 351.1, 199
227, 11, Civic, CIVIC_COLONIALISM, 25.1, 252
227, 11, Civic, CIVIC_CIVIL_ENGINEERING, 25.1, 277
227, 11, Civic, CIVIC_NATIONALISM, 351.1, 319
227, 11, Civic, CIVIC_OPERA_BALLET, 351.1, 294
227, 11, Policies, POLICY_URBAN_PLANNING, 30.0
227, 11, Policies, POLICY_CARAVANSARIES, 60.0
227, 11, Policies, POLICY_CONSCRIPTION, 76.0
227, 11, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 11, Policies, POLICY_BASTIONS, 6.0
227, 11, Policies, POLICY_LIMES, 23.0
227, 11, Policies, POLICY_MERITOCRACY, 60.0
227, 11, Policies, POLICY_TOWN_CHARTERS, 30.0
227, 12, Civic, CIVIC_NAVAL_TRADITION, 140.6, 31
227, 12, Civic, CIVIC_MERCENARIES, 116.5, 45
227, 12, Civic, CIVIC_DIVINE_RIGHT, 112.3, 45
227, 12, Civic, CIVIC_EXPLORATION, 116.5, 107
227, 12, Civic, CIVIC_HUMANISM, 9.8, 84
227, 12, Civic, CIVIC_DIPLOMATIC_SERVICE, 215.8, 56
227, 12, Civic, CIVIC_REFORMED_CHURCH, 112.3, 107
227, 12, Civic, CIVIC_MERCANTILISM, 9.8, 186
227, 12, Civic, CIVIC_THE_ENLIGHTENMENT, 225.6, 242
227, 12, Civic, CIVIC_COLONIALISM, 9.8, 299
227, 12, Civic, CIVIC_CIVIL_ENGINEERING, 9.8, 329
227, 12, Civic, CIVIC_NATIONALISM, 225.6, 385
227, 12, Civic, CIVIC_OPERA_BALLET, 225.6, 355
227, 12, Policies, POLICY_URBAN_PLANNING, 30.0
227, 12, Policies, POLICY_CARAVANSARIES, 60.0
227, 12, Policies, POLICY_CONSCRIPTION, 45.0
227, 12, Policies, POLICY_LAND_SURVEYORS, 2.0
227, 12, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 12, Policies, POLICY_BASTIONS, 8.0
227, 12, Policies, POLICY_LIMES, 64.0
227, 12, Policies, POLICY_MERITOCRACY, 30.0
227, 13, Civic, CIVIC_NAVAL_TRADITION, 186.2, 20
227, 13, Civic, CIVIC_MERCENARIES, 189.1, 29
227, 13, Civic, CIVIC_DIVINE_RIGHT, 93.7, 29
227, 13, Civic, CIVIC_EXPLORATION, 358.8, 69
227, 13, Civic, CIVIC_HUMANISM, 51.1, 54
227, 13, Civic, CIVIC_DIPLOMATIC_SERVICE, 532.0, 26
227, 13, Civic, CIVIC_REFORMED_CHURCH, 142.5, 69
227, 13, Civic, CIVIC_MERCANTILISM, 51.1, 120
227, 13, Civic, CIVIC_THE_ENLIGHTENMENT, 583.1, 146
227, 13, Civic, CIVIC_COLONIALISM, 51.1, 193
227, 13, Civic, CIVIC_CIVIL_ENGINEERING, 51.1, 212
227, 13, Civic, CIVIC_NATIONALISM, 583.1, 238
227, 13, Civic, CIVIC_OPERA_BALLET, 583.1, 219
227, 13, Policies, POLICY_URBAN_PLANNING, 30.0
227, 13, Policies, POLICY_CARAVANSARIES, 60.0
227, 13, Policies, POLICY_CONSCRIPTION, 30.0
227, 13, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 13, Policies, POLICY_BASTIONS, 8.0
227, 13, Policies, POLICY_LIMES, 34.0
227, 13, Policies, POLICY_NATURAL_PHILOSOPHY, 30.0
227, 13, Policies, POLICY_RETAINERS, 92.0
227, 13, Policies, POLICY_MERITOCRACY, 60.0
227, 14, Civic, CIVIC_NAVAL_TRADITION, 136.6, 31
227, 14, Civic, CIVIC_MERCENARIES, 116.5, 45
227, 14, Civic, CIVIC_DIVINE_RIGHT, 36.6, 45
227, 14, Civic, CIVIC_EXPLORATION, 116.5, 106
227, 14, Civic, CIVIC_HUMANISM, 10.9, 83
227, 14, Civic, CIVIC_DIPLOMATIC_SERVICE, 228.7, 55
227, 14, Civic, CIVIC_REFORMED_CHURCH, 36.6, 106
227, 14, Civic, CIVIC_MERCANTILISM, 10.9, 183
227, 14, Civic, CIVIC_THE_ENLIGHTENMENT, 239.6, 238
227, 14, Civic, CIVIC_COLONIALISM, 10.9, 294
227, 14, Civic, CIVIC_CIVIL_ENGINEERING, 10.9, 324
227, 14, Civic, CIVIC_NATIONALISM, 239.6, 309
227, 14, Civic, CIVIC_OPERA_BALLET, 239.6, 349
227, 14, Policies, POLICY_URBAN_PLANNING, 30.0
227, 14, Policies, POLICY_CARAVANSARIES, 60.0
227, 14, Policies, POLICY_CONSCRIPTION, 45.0
227, 14, Policies, POLICY_LAND_SURVEYORS, 0.5
227, 14, Policies, POLICY_CHARISMATIC_LEADER, 30.0
227, 14, Policies, POLICY_BASTIONS, 6.0
227, 14, Policies, POLICY_LIMES, 19.0
227, 14, Policies, POLICY_RETAINERS, 30.0
227, 14, Policies, POLICY_MERITOCRACY, 30.0
228, 0, Civic, CIVIC_THEOLOGY, 399.1, 8
228, 0, Civic, CIVIC_NAVAL_TRADITION, 155.0, 24
228, 0, Civic, CIVIC_FEUDALISM, 88.8, 33
228, 0, Civic, CIVIC_MERCENARIES, 236.4, 51
228, 0, Civic, CIVIC_MEDIEVAL_FAIRES, 103.4, 79
228, 0, Civic, CIVIC_GUILDS, 106.3, 79
228, 0, Civic, CIVIC_DIVINE_RIGHT, 454.3, 43
228, 0, Civic, CIVIC_EXPLORATION, 172.2, 145
228, 0, Civic, CIVIC_HUMANISM, 120.9, 189
228, 0, Civic, CIVIC_DIPLOMATIC_SERVICE, 106.3, 143
228, 0, Civic, CIVIC_REFORMED_CHURCH, 560.6, 170
228, 0, Policies, POLICY_GOD_KING, 76.0
228, 0, Policies, POLICY_URBAN_PLANNING, 220.0
228, 0, Policies, POLICY_ILKUM, 18.0
228, 0, Policies, POLICY_CARAVANSARIES, 222.0
228, 0, Policies, POLICY_STRATEGOS, 31.0
228, 0, Policies, POLICY_CONSCRIPTION, 30.0
228, 0, Policies, POLICY_COLONIZATION, 51.0
228, 0, Policies, POLICY_INSPIRATION, 50.0
228, 0, Policies, POLICY_CHARISMATIC_LEADER, 30.0
228, 0, Policies, POLICY_DIPLOMATIC_LEAGUE, 400.0
228, 0, Policies, POLICY_LITERARY_TRADITION, 34.0
228, 0, Policies, POLICY_RAID, 15.0
228, 0, Policies, POLICY_BASTIONS, 7.0
228, 0, Policies, POLICY_LIMES, 286.0
228, 0, Policies, POLICY_NATURAL_PHILOSOPHY, 151.0
228, 0, Policies, POLICY_MERITOCRACY, 180.0
228, 1, Completed Civic, CIVIC_COLONIALISM
228, 1, Slot Policy, POLICY_NATURAL_PHILOSOPHY, 424
228, 1, Slot Policy, POLICY_RATIONALISM, 1185
228, 1, Slot Policy, POLICY_DIPLOMATIC_LEAGUE, 400
228, 1, Slot Policy, POLICY_RAJ, 383
228, 1, Civic, CIVIC_MILITARY_TRAINING, 0.0, 1
228, 1, Civic, CIVIC_NAVAL_TRADITION, 0.0, 3
228, 1, Civic, CIVIC_MERCENARIES, 42.6, 3
228, 1, Civic, CIVIC_DIVINE_RIGHT, 0.0, 5
228, 1, Civic, CIVIC_EXPLORATION, 42.6, 9
228, 1, Civic, CIVIC_REFORMED_CHURCH, 0.0, 8
228, 1, Civic, CIVIC_OPERA_BALLET, 337.9, 6
228, 1, Civic, CIVIC_NATURAL_HISTORY, 0.0, 7
228, 1, Civic, CIVIC_SCORCHED_EARTH, 96.3, 17
228, 1, Civic, CIVIC_URBANIZATION, 944.8, 17
228, 1, Civic, CIVIC_CONSERVATION, 976.6, 27
228, 1, Civic, CIVIC_CAPITALISM, 1627.9, 72
228, 1, Civic, CIVIC_MASS_MEDIA, 1509.5, 47
228, 1, Civic, CIVIC_MOBILIZATION, 414.8, 40
228, 1, Civic, CIVIC_IDEOLOGY, 1534.1, 81
228, 1, Civic, CIVIC_CULTURAL_HERITAGE, 2131.5, 58
228, 1, Policies, POLICY_URBAN_PLANNING, 220.0
228, 1, Policies, POLICY_STRATEGOS, 31.0
228, 1, Policies, POLICY_CONSCRIPTION, 15.0
228, 1, Policies, POLICY_COLONIZATION, 221.0
228, 1, Policies, POLICY_INSPIRATION, 97.0
228, 1, Policies, POLICY_CHARISMATIC_LEADER, 30.0
228, 1, Policies, POLICY_DIPLOMATIC_LEAGUE, 400.0
228, 1, Policies, POLICY_LITERARY_TRADITION, 69.0
228, 1, Policies, POLICY_LIMES, 122.0
228, 1, Policies, POLICY_NATURAL_PHILOSOPHY, 606.0
228, 1, Policies, POLICY_SCRIPTURE, 273.0
228, 1, Policies, POLICY_RETAINERS, 1327.0
228, 1, Policies, POLICY_MERITOCRACY, 332.0
228, 1, Policies, POLICY_MERCHANT_CONFEDERATION, 308.0
228, 1, Policies, POLICY_AESTHETICS, 181.0
228, 1, Policies, POLICY_MEDINA_QUARTER, 30.0
228, 1, Policies, POLICY_TRAVELING_MERCHANTS, 56.0
228, 1, Policies, POLICY_INVENTION, 69.0
228, 1, Policies, POLICY_FRESCOES, 69.0
228, 1, Policies, POLICY_MACHIAVELLIANISM, 153.0
228, 1, Policies, POLICY_LOGISTICS, 46.0
228, 1, Policies, POLICY_TRIANGULAR_TRADE, 136.0
228, 1, Policies, POLICY_RATIONALISM, 1185.0
228, 1, Policies, POLICY_LIBERALISM, 1515.0
228, 1, Policies, POLICY_COLONIAL_TAXES, 112.0
228, 1, Policies, POLICY_RAJ, 383.0
228, 1, Policies, POLICY_PUBLIC_WORKS, 77.0
228, 1, Policies, POLICY_GRANDE_ARMEE, 25.0
228, 2, Completed Civic, CIVIC_DIPLOMATIC_SERVICE
228, 2, Slot Policy, POLICY_URBAN_PLANNING, 352
228, 2, Slot Policy, POLICY_NATURAL_PHILOSOPHY, 1154
228, 2, Slot Policy, POLICY_DIPLOMATIC_LEAGUE, 400
228, 2, Slot Policy, POLICY_LIMES, 1080
228, 2, Civic, CIVIC_MILITARY_TRADITION, 0.0, 1
228, 2, Civic, CIVIC_MILITARY_TRAINING, 0.0, 4
228, 2, Civic, CIVIC_NAVAL_TRADITION, 0.0, 8
